Emotion,Score (bin),Testflag,Id,Tweet,Number of Records
anger,0.35,test,11024,"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",1
anger,0.50,test,11484,"LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention",1
anger,0.40,test,11225,Living life so relentless,1
anger,0.40,test,11383,Lol Adam the Bull with his fake outrage...,1
anger,0.55,test,11362,LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,1
anger,0.20,test,11553,Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,1
anger,0.25,test,11651,maps by the yeah yeah yeahs came on the radio today and i almost burst into tears,1
anger,0.55,test,11284,Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,1
anger,0.35,test,11122,Me: *sees incense burner* is this for drugs?,1
anger,0.50,test,11569,"me: wow today's such a good day \n*an hour later: burns food, gets sick, spills boiling hot water on myself*\nme: never mind",1
anger,0.20,test,11486,"meeting tiff at the mall soon, congrats on getting that L babes❣",1
anger,0.25,test,11545,Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,1
anger,0.50,test,11451,Mia has the worst road rage I have ever seen and she gets so mad when I put my hands on her windows lol,1
anger,0.75,test,11358,My anger is boiling over.,1
anger,0.40,test,11178,My back is starting to irritate me and it's barely 2:19 😓,1
anger,0.75,test,11421,My cat is bloody lucky the RSPCA weren't open at 3am last night!!! #fuming 😡🐱,1
anger,0.30,test,11313,my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,1
anger,0.75,test,11132,My irritation level is at an all time high today 🙃,1
anger,0.20,test,10957,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,1
anger,0.20,test,11476,Never let me see you frown,1
anger,0.65,test,10959,new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles,1
anger,0.35,test,11092,no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,1
anger,0.20,test,11069,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,1
anger,0.50,test,11087,No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.,1
anger,0.40,test,11031,No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,1
anger,0.45,test,11559,No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂,1
anger,0.50,test,11173,"No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.",1
anger,0.25,test,11695,"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",1
anger,0.55,test,11375,not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike,1
anger,0.30,test,11629,not near my kitchen so unfortunately I cannot do a cooking snap series 🍳,1
anger,0.70,test,10972,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",1
anger,0.40,test,11190,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset",1
anger,0.45,test,11041,Nothing is more relentless than a dog begging for food,1
anger,0.45,test,11182,Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,1
anger,0.50,test,11529,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,1
anger,0.35,test,11169,Oh man it's been so long since I've played #madden I am trash anymore.,1
anger,0.25,test,11420,Oh yeah Squid face God madden 17 xbox1 come see me,1
anger,0.25,test,11067,Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔,1
anger,0.45,test,11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,1
anger,0.75,test,11306,Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh 🔪,1
anger,0.20,test,11456,One more day tiff.. One more day!,1
anger,0.40,test,11428,"Or when they hmu on snap, and I'm like.. which one are you. 💀",1
anger,0.25,test,11503,"People are #hurt and #angry and it's hard to know what to do with that #anger Remember, at the end of the day, we're all #humans #bekind",1
anger,0.45,test,11044,People that smoke cigarettes irritate my soul.,1
anger,0.65,test,11477,People who go the speed limit irritate me,1
anger,0.35,test,11059,"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",1
anger,0.45,test,10968,Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru,1
anger,0.80,test,11063,Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,1
anger,0.35,test,11029,Police: Atlanta rapper Shawty Lo killed in fiery car crash,1
anger,0.45,test,11160,Ppl like that irritate my soul,1
anger,0.65,test,11164,Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life,1
anger,0.60,test,11568,"Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds",1
anger,0.40,test,11643,Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day,1
anger,0.50,test,11626,ramos does what he does best burning haters with his head,1
anger,0.55,test,11099,RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?,1
anger,0.40,test,11025,Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,1
anger,0.55,test,11208,resentment is rlly my shit.,1
anger,0.50,test,11631,revenge,1
anger,0.45,test,11648,Seeing double am so tired but I always grudge getting off my phone at night 🙄,1
anger,0.40,test,11217,"She began to squirm beneath @hcllbent, struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",1
anger,0.25,test,11466,"She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics",1
anger,0.40,test,11386,"Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...",1
anger,0.55,test,11376,sixth form has destroyed my glowing skin im fuming,1
anger,0.70,test,11227,"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",1
anger,0.20,test,11444,So excited to watch @RuPaulsDragRace #allstars \n #RuPaul,1
anger,0.15,test,11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,1
anger,0.85,test,11686,So fucking mad my blood boiling.,1
anger,0.70,test,11455,so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,1
anger,0.35,test,11126,So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,1
anger,0.35,test,11247,Someone throw a snap dance party for LO. Rest Up big Homie 🙏🏾,1
anger,0.45,test,10989,Star trek online has a update to download oh fuming yay,1
anger,0.35,test,11621,Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,1
anger,0.20,test,11522,"tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜",1
anger,0.55,test,11414,"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",1
anger,0.10,test,11616,That last #madden commercial 😆😆😆😆😆😆 #TNF,1
anger,0.35,test,10960,"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",1
anger,0.45,test,11640,The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some,1
anger,0.40,test,11515,the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.,1
anger,0.50,test,11346,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,1
anger,0.35,test,11395,The medicine is burning  me,1
anger,0.35,test,11165,The outrage over Kessel's tweet by butthurt USA players is hilarious.,1
anger,0.35,test,11091,The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight),1
anger,0.75,test,11224,The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,1
anger,0.45,test,11058,The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment,1
anger,0.50,test,11425,the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,1
anger,0.60,test,11365,There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?,1
anger,0.45,test,11142,These NA kids are relentless,1
anger,0.70,test,11567,These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️,1
anger,0.40,test,11452,Think of #anger as this barrier between you and your truth.' @laurascoe,1
anger,0.65,test,11289,"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",1
anger,0.85,test,10943,This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards,1
anger,0.15,test,11635,This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation,1
anger,0.60,test,11052,"This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",1
anger,0.70,test,11384,This uber driver TRIED it with me &amp; he'll feel my wrath,1
anger,0.45,test,11171,"Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere",1
anger,0.55,test,11047,Threat factors in respect to provocation bulb worm: BnQo,1
anger,0.30,test,11177,Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...,1
anger,0.40,test,11314,Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016,1
anger,0.35,test,11064,troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,1
anger,0.65,test,11096,Trump supports reach another level of irritation within me,1
anger,0.70,test,11548,"Ultimately, #KeithScott wasn't the man they were there to hand an arrest warrant to. That's what we know. That's enough to cause outrage.",1
anger,0.35,test,11521,Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG,1
anger,0.35,test,10947,wanna go home and focus up on this game . Don't wanna rage at all,1
anger,0.65,test,11071,"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",1
